Student_ID,Age,Gender,Study_Hours_Per_Day,Sleep_Hours_Per_Night,Screen_Time_Hours,Social_Media_Hours,Attendance_Percentage,Assignments_Completed,Class_Participation_Score,Physical_Activity_Hours_Per_Week,Stress_Level,Motivation_Level,Internet_Quality,Part_Time_Job,Extracurricular_Involvement,AI_Tool_Usage_Hours_Per_Week,Previous_Semester_GPA,Productivity_Score,Performance_Category,Sleep_Debt,Digital_Overload,Academic_Pressure,Lifestyle_Balance,Burnout_Risk_Score,Burnout_Label,Burnout_Label_v2
5804,23.0,1,4.2,9.3,8.5,5.2,89.8,67.5,5.2,2.7,6.3,2.7,0,0,5.8,8.3,8.63,54.32,2,0.0,13.7,1.3649999999999998,9.685714285714289,1.2217857142857134,0,1
5805,19.0,1,1.0,4.0,7.5,1.0,100.0,78.0,6.3,2.8,7.0,8.9,0,1,3.5,5.2,2.65,30.63,1,2.0,8.5,0.2199999999999999,4.4,0.5300000000000002,0,1
5806,17.0,1,5.0,4.6,9.7,4.0,87.6,58.1,5.8,1.0,4.2,4.2,2,0,0.0,10.7,5.91,17.09,1,1.4000000000000004,13.7,2.095,4.742857142857143,9.949642857142855,0,1
5807,19.0,1,4.1,7.0,6.5,5.4,94.3,70.3,0.5,3.1,9.0,6.9,1,1,6.1,0.9,8.98,50.68,2,0.0,11.9,1.2177,7.442857142857143,0.1636928571428564,0,1
5808,25.0,0,3.9,7.0,8.0,7.5,88.0,100.0,10.0,2.7,5.0,5.7,0,0,3.7,1.3,5.01,53.12,2,0.0,15.5,0.0,7.385714285714286,0.6342857142857148,0,0
5809,21.0,0,3.1,5.5,6.1,4.9,62.4,56.4,9.5,1.6,10.0,5.1,0,0,6.4,2.2,8.37,32.79,1,0.5,11.0,1.3516,5.728571428571429,2.728828571428572,0,1
5810,19.0,1,4.4,7.9,4.5,3.7,90.8,70.7,3.4,0.7,3.9,3.9,0,1,4.8,2.4,7.84,59.56,2,0.0,8.2,1.2891999999999997,8.0,-0.396200000000001,0,1
5811,18.0,1,5.2,8.0,8.7,3.5,81.6,79.9,4.6,1.4,4.8,4.9,0,1,8.0,4.9,5.08,55.84,2,0.0,12.2,1.0452,8.2,1.1778000000000004,0,0
5812,25.0,1,9.0,5.3,2.9,3.0,100.0,83.4,5.6,3.6,1.0,6.1,0,1,8.0,0.9,6.49,55.93,2,0.7000000000000002,5.9,1.493999999999999,5.814285714285714,4.926714285714287,0,0
5813,23.0,0,4.4,6.3,5.9,2.5,61.3,59.4,7.5,6.8,5.5,5.3,0,0,1.5,7.1,5.93,49.67,2,0.0,8.4,1.7864000000000002,7.271428571428571,0.4781714285714282,0,0
5814,18.0,0,7.2,8.1,4.6,4.4,65.3,71.8,7.0,5.2,8.2,7.1,1,0,2.2,6.6,3.3,53.24,2,0.0,9.0,2.0304,8.842857142857142,0.9127428571428604,0,1
5815,17.0,1,4.9,5.9,8.1,6.9,89.4,69.8,3.6,3.3,3.3,2.2,2,0,5.0,5.7,6.84,41.94,1,0.0999999999999996,15.0,1.4798000000000002,6.371428571428572,6.368271428571427,0,1
5816,16.0,0,4.0,7.4,3.6,2.8,99.7,80.5,10.0,3.1,6.9,2.8,1,0,5.1,9.8,6.29,74.13,0,0.0,6.4,0.7799999999999998,7.842857142857143,-1.672857142857143,0,1
5817,17.0,0,4.5,7.0,5.0,0.0,78.4,53.8,5.1,5.9,4.1,7.7,1,0,0.9,3.9,7.53,70.63,0,0.0,5.0,2.079,7.8428571428571425,-2.474357142857142,0,0
5818,21.0,0,1.8,3.9,6.1,1.5,78.5,97.9,10.0,2.3,6.2,3.7,1,0,5.8,3.0,8.03,36.43,1,2.1,7.6,0.0377999999999998,4.228571428571429,3.41812857142857,0,1
5819,24.0,1,4.8,6.6,6.0,3.5,82.7,79.6,4.7,3.5,7.4,2.6,2,1,5.8,3.5,6.89,43.07,1,0.0,9.5,0.9792000000000004,7.1,1.6588,1,1
5820,20.0,1,0.2,7.3,4.7,1.5,73.7,94.2,8.3,1.5,10.0,6.6,1,1,2.3,1.5,4.83,41.6,1,0.0,6.2,0.0115999999999999,7.514285714285714,-7.536885714285714,0,1
5821,23.0,1,2.5,4.7,5.0,2.4,92.8,64.7,6.8,1.0,8.2,5.6,1,0,8.1,0.7,7.2,33.88,1,1.2999999999999998,7.4,0.8825,4.842857142857143,1.980892857142856,0,1
5822,20.0,0,4.4,6.3,2.6,2.5,73.7,53.0,4.1,1.4,4.8,7.9,0,0,1.9,7.2,3.64,44.03,1,0.0,5.1,2.068,6.5,-1.2779999999999996,0,0
5823,22.0,0,6.6,8.4,3.5,4.0,89.1,57.8,7.3,1.7,2.1,1.0,2,0,7.1,8.9,6.66,55.12,2,0.0,7.5,2.7852,8.642857142857142,4.064942857142858,0,1
5824,22.0,0,7.1,6.1,7.0,1.3,62.8,87.6,6.4,0.4,6.6,2.2,1,0,2.0,9.5,6.34,52.53,2,0.0,8.3,0.8804000000000007,6.157142857142857,3.893457142857144,0,1
5825,18.0,1,3.7,5.1,6.1,1.9,100.0,67.1,8.0,1.0,8.7,7.1,2,0,7.8,9.5,9.77,58.89,2,0.9000000000000004,8.0,1.2173000000000005,5.242857142857143,1.7930928571428597,0,1
5826,19.0,1,4.5,8.5,6.1,5.5,52.4,45.8,4.3,0.1,5.6,7.2,0,0,0.0,6.3,3.52,36.35,1,0.0,11.6,2.439,8.514285714285714,0.944214285714286,0,1
5827,21.0,1,6.2,7.6,10.4,2.1,66.2,78.2,5.8,1.9,4.6,7.7,0,0,7.1,3.8,6.98,55.8,2,0.0,12.5,1.3516,7.871428571428571,1.51597142857143,0,0
5828,17.0,0,1.5,6.9,1.8,4.3,100.0,69.2,7.8,2.0,7.3,7.3,0,0,8.3,4.3,7.14,72.8,0,0.0,6.1,0.4619999999999999,7.185714285714286,-5.892714285714286,0,1
5829,19.0,1,5.0,6.9,11.8,3.0,81.3,69.7,2.0,3.1,5.1,6.1,0,0,5.7,7.0,4.74,40.35,1,0.0,14.8,1.5149999999999997,7.342857142857143,3.279642857142856,0,0
5830,20.0,1,2.5,8.3,8.9,3.0,71.4,44.2,3.5,2.9,4.9,4.7,0,1,1.2,4.0,7.83,40.14,1,0.0,11.9,1.395,8.714285714285715,-1.021785714285715,0,0
5831,25.0,0,3.9,7.4,5.2,4.3,63.4,47.8,6.1,4.6,6.2,1.9,0,0,4.7,14.6,8.05,47.77,2,0.0,9.5,2.0358,8.057142857142857,1.9165571428571435,0,1
5832,20.0,1,3.3,7.8,7.0,0.0,74.3,65.1,6.4,5.9,7.2,10.0,0,1,0.9,2.4,7.54,75.38,0,0.0,7.0,1.1517000000000002,8.642857142857142,-5.775307142857141,0,1
5833,23.0,1,5.1,6.1,4.3,3.8,83.8,58.3,5.8,3.9,3.1,3.9,0,0,4.2,1.5,6.43,54.43,2,0.0,8.1,2.1267,6.657142857142857,2.7129071428571434,0,1
5834,20.0,1,5.3,4.5,6.8,4.0,86.3,64.8,7.8,3.0,1.7,8.6,1,0,4.2,6.1,4.91,58.94,2,1.5,10.8,1.8656,4.928571428571429,6.209828571428571,0,0
5835,23.0,0,6.0,7.8,11.4,4.5,84.2,90.0,5.8,5.3,2.9,4.7,1,1,5.2,5.1,6.1,61.59,2,0.0,15.9,0.5999999999999999,8.557142857142857,2.7428571428571438,0,0
5836,21.0,0,4.9,8.4,4.4,2.3,56.8,55.8,8.2,1.9,3.7,5.5,1,0,3.3,3.2,5.16,58.77,2,0.0,6.7,2.1658000000000004,8.671428571428573,-0.9027285714285718,0,0
5837,24.0,0,4.5,6.7,5.4,3.0,81.8,58.7,6.7,3.5,9.8,4.2,0,0,0.1,2.8,5.61,47.63,2,0.0,8.4,1.8585,7.2,1.2877499999999995,0,1
5838,19.0,0,7.9,8.2,4.1,0.0,84.4,65.5,3.5,3.7,4.5,6.1,0,0,5.0,8.1,6.5,61.41,2,0.0,4.1,2.7255,8.728571428571428,0.679678571428572,0,0
5839,21.0,2,1.2,6.6,4.5,1.8,84.5,57.7,6.4,3.3,6.6,7.1,0,0,2.7,1.0,0.95,42.79,1,0.0,6.3,0.5075999999999999,7.071428571428571,-5.750028571428572,0,1
5840,21.0,0,7.6,6.9,5.0,3.3,80.4,71.1,5.8,2.4,4.2,2.2,2,1,0.2,10.3,3.3,39.2,1,0.0,8.3,2.1964,7.242857142857143,5.181742857142856,0,1
5841,19.0,0,3.6,9.3,3.3,5.6,64.0,93.5,4.5,6.6,4.0,7.1,1,1,3.9,7.9,3.22,68.95,0,0.0,8.899999999999999,0.2339999999999998,10.242857142857144,-6.111857142857144,0,0
5842,17.0,0,5.3,6.6,5.3,6.3,68.0,69.8,2.7,1.7,7.9,9.6,0,1,5.9,7.3,9.74,51.85,2,0.0,11.6,1.6006000000000002,6.842857142857143,0.7980428571428586,0,1
5843,17.0,1,3.5,6.5,6.1,2.4,95.8,79.6,3.4,1.3,1.5,7.1,0,0,5.3,4.2,6.63,69.94,0,0.0,8.5,0.7140000000000002,6.685714285714286,-2.1147142857142853,0,0
5844,16.0,1,2.8,4.6,5.0,4.6,69.9,33.2,4.1,1.7,8.4,7.8,0,0,3.3,3.2,3.34,19.29,1,1.4000000000000004,9.6,1.8704,4.842857142857143,3.9027428571428575,0,1
5845,23.0,1,4.2,7.9,1.0,2.7,70.6,76.5,8.3,0.9,5.5,5.6,1,1,4.3,0.9,5.75,65.29,0,0.0,3.7,0.987,8.028571428571428,-4.138071428571428,0,0
5846,18.0,0,6.3,6.1,5.6,0.1,76.1,100.0,5.3,1.4,5.7,4.8,1,0,6.3,8.3,5.18,65.01,0,0.0,5.699999999999999,0.0,6.3,-0.81,0,0
5847,18.0,0,5.1,7.2,5.9,4.1,64.2,76.8,8.7,0.1,7.9,6.5,1,0,0.2,2.4,3.64,47.77,2,0.0,10.0,1.1831999999999998,7.214285714285714,0.3905142857142865,0,1
5848,22.0,0,3.1,6.6,10.7,6.3,88.2,77.3,3.8,2.9,8.6,3.6,0,1,4.0,2.1,7.67,37.79,1,0.0,17.0,0.7037,7.014285714285714,3.2212642857142866,1,1
5849,19.0,1,11.4,6.4,6.1,2.3,63.5,80.1,4.4,1.3,3.5,5.4,0,1,1.9,9.5,10.0,39.96,1,0.0,8.399999999999999,2.2686000000000006,6.585714285714286,7.437185714285717,0,1
5850,20.0,1,6.6,6.8,8.3,1.4,94.1,100.0,4.8,6.6,2.1,2.3,0,0,4.3,8.6,4.59,62.29,2,0.0,9.7,0.0,7.742857142857143,1.237142857142858,0,1
5851,18.0,1,6.1,6.9,4.9,3.1,62.5,99.4,5.4,0.4,1.9,3.5,1,1,9.3,9.8,5.82,59.31,2,0.0,8.0,0.0365999999999993,6.957142857142857,0.2277571428571416,0,1
5852,25.0,0,3.5,8.5,9.2,2.8,76.4,56.6,6.5,5.1,5.5,8.6,1,0,8.6,4.4,7.53,59.29,2,0.0,12.0,1.5189999999999997,9.228571428571428,-2.450071428571428,0,0
5853,23.0,1,2.9,9.0,3.6,7.7,84.5,96.6,7.4,3.5,3.5,1.0,2,0,3.6,1.6,5.38,55.78,2,0.0,11.3,0.0986,9.5,-1.8820999999999997,0,1
5854,23.0,0,3.6,7.8,7.3,4.8,90.3,99.8,8.8,9.1,2.7,7.6,1,0,6.5,2.4,3.98,84.36,0,0.0,12.1,0.0072,9.1,-3.9592,0,0
5855,19.0,1,6.4,8.7,8.1,3.2,77.1,44.2,1.2,3.5,6.6,10.0,1,0,1.3,5.5,4.87,46.41,1,0.0,11.3,3.5712000000000006,9.2,1.926800000000004,0,1
5856,22.0,1,2.2,8.1,7.7,0.0,70.9,75.5,10.0,1.3,6.8,6.5,0,0,4.9,1.6,4.47,54.31,2,0.0,7.7,0.539,8.285714285714285,-5.117214285714285,0,1
5857,17.0,0,2.1,7.6,11.4,2.7,98.4,84.5,3.7,5.2,4.9,3.9,0,1,3.1,6.1,6.94,53.89,2,0.0,14.1,0.3255,8.342857142857142,-1.0746071428571404,0,1
5858,16.0,1,5.3,8.9,4.5,6.3,82.4,24.6,6.2,1.2,4.9,7.4,2,1,5.6,2.6,4.37,46.27,1,0.0,10.8,3.9962,9.071428571428571,2.86287142857143,0,0
5859,16.0,1,4.8,5.3,9.5,3.1,77.8,62.8,8.1,1.4,6.0,2.8,2,0,1.7,11.2,7.74,45.77,1,0.7000000000000002,12.6,1.7856,5.5,7.318399999999999,0,1
5860,21.0,0,2.7,6.1,8.9,4.5,56.4,62.1,7.4,3.4,2.8,4.2,0,0,4.4,13.0,7.97,36.26,1,0.0,13.4,1.0233,6.585714285714285,1.709235714285716,0,1
5861,20.0,1,2.0,5.9,6.1,3.7,82.5,63.4,8.5,1.8,6.7,3.1,2,0,6.3,5.8,2.64,30.83,1,0.0999999999999996,9.8,0.732,6.1571428571428575,0.0908571428571425,0,1
5862,20.0,2,7.1,6.6,10.6,2.1,79.9,93.8,8.2,2.6,7.2,3.1,1,1,0.0,3.9,5.28,51.1,2,0.0,12.7,0.4402000000000003,6.971428571428572,4.168871428571429,1,1
5863,16.0,0,4.9,7.9,5.6,6.0,62.4,74.0,6.9,2.2,8.4,7.9,0,1,7.9,7.0,8.34,62.18,2,0.0,11.6,1.2740000000000002,8.214285714285715,-0.5332857142857153,0,1
5864,19.0,1,1.5,5.6,6.1,3.3,69.8,82.6,7.7,1.5,1.5,5.6,0,1,2.9,7.4,7.07,56.06,2,0.4000000000000003,9.4,0.261,5.814285714285714,-1.522785714285714,0,0
5865,22.0,0,1.6,7.7,6.0,1.7,81.2,76.6,3.3,2.4,6.6,7.4,0,0,0.0,3.7,6.69,46.29,1,0.0,7.7,0.3744000000000002,8.042857142857143,-6.051257142857143,0,1
5866,20.0,1,3.5,6.2,2.8,3.0,86.1,100.0,6.0,1.1,6.8,6.5,0,1,5.5,0.5,5.89,64.52,0,0.0,5.8,0.0,6.357142857142858,-3.9071428571428575,0,1
5867,22.0,0,5.7,6.5,7.9,5.6,66.8,92.9,3.9,2.1,9.0,2.6,2,0,1.2,7.6,6.36,35.76,1,0.0,13.5,0.4046999999999997,6.8,3.81705,1,1
5868,18.0,0,5.4,7.3,7.5,0.3,66.9,74.7,0.8,4.7,5.1,5.4,1,0,0.3,3.6,6.2,52.37,2,0.0,7.8,1.3662,7.9714285714285715,-0.4021285714285705,0,0
5869,23.0,0,6.5,9.2,5.7,3.5,81.5,70.2,3.9,1.9,5.1,3.9,1,1,0.5,1.7,4.97,43.24,1,0.0,9.2,1.937,9.471428571428572,1.2840714285714292,0,1
5870,21.0,1,1.2,7.0,10.4,3.1,69.1,62.5,3.7,1.4,5.6,4.9,1,0,4.6,6.3,8.71,43.41,1,0.0,13.5,0.4499999999999999,7.2,-1.2650000000000006,0,0
5871,18.0,1,4.6,6.9,4.9,0.2,77.4,57.5,4.0,0.8,4.6,5.8,1,0,4.2,4.8,3.84,52.81,2,0.0,5.1000000000000005,1.955,7.014285714285714,-0.7517857142857145,0,0
5872,18.0,1,7.1,5.6,1.7,4.4,100.0,53.5,7.5,2.4,3.5,5.3,0,0,4.3,6.3,6.37,69.28,0,0.4000000000000003,6.1000000000000005,3.3014999999999994,5.942857142857142,5.889392857142857,0,0
5873,21.0,0,6.9,6.1,10.8,3.0,79.4,92.7,4.3,2.6,3.3,6.5,0,1,3.4,1.8,5.31,50.31,2,0.0,13.8,0.5036999999999997,6.471428571428572,3.4541214285714297,0,0
5874,23.0,0,4.9,5.6,8.5,4.6,93.3,58.9,7.9,1.8,4.0,6.3,1,0,2.5,13.1,5.16,45.94,1,0.4000000000000003,13.1,2.0139000000000005,5.857142857142857,5.2837071428571445,0,0
5875,19.0,1,8.9,7.3,7.6,5.0,63.8,86.6,2.6,1.3,6.5,3.8,0,0,5.7,1.3,6.84,35.16,1,0.0,12.6,1.1926,7.485714285714286,5.823185714285716,0,1
5876,18.0,0,5.4,7.6,5.2,2.9,70.0,65.9,4.6,1.8,3.5,6.2,0,0,4.5,8.5,7.05,56.61,2,0.0,8.1,1.8414,7.857142857142857,0.1749571428571426,0,0
5877,23.0,1,6.3,7.9,6.9,2.0,69.7,61.5,5.1,3.7,6.9,9.8,0,0,0.0,4.9,5.1,57.33,2,0.0,8.9,2.4255,8.428571428571429,-0.2003214285714278,0,1
5878,21.0,1,4.3,6.0,2.8,0.4,65.6,69.1,8.6,8.2,5.4,4.8,0,0,2.9,4.6,7.6,65.45,0,0.0,3.2,1.3287000000000002,7.171428571428571,-2.538378571428572,0,0
5879,20.0,1,2.6,7.7,5.4,1.8,57.0,100.0,6.1,1.2,6.7,2.8,1,0,0.2,1.7,6.15,43.6,1,0.0,7.2,0.0,7.871428571428572,-3.591428571428572,0,1
5880,20.0,1,2.4,7.1,3.7,3.0,82.5,100.0,6.6,3.9,7.0,5.5,1,1,5.1,2.2,4.06,60.97,2,0.0,6.7,0.0,7.657142857142857,-5.137142857142857,0,1
5881,18.0,1,4.6,6.9,6.7,1.3,85.0,68.4,3.6,1.5,4.9,7.7,0,0,5.5,6.2,4.91,59.0,2,0.0,8.0,1.4535999999999996,7.114285714285715,-1.1038857142857164,0,0
5882,21.0,0,3.8,5.4,8.3,4.1,67.7,66.8,7.9,3.1,8.1,7.4,1,0,0.0,10.5,4.1,45.73,1,0.5999999999999996,12.4,1.2616000000000005,5.842857142857143,2.789542857142856,0,1
5883,19.0,1,0.7,7.2,3.4,1.4,70.3,92.2,5.9,1.7,8.0,6.8,0,1,2.7,5.5,6.47,50.1,2,0.0,4.8,0.0545999999999999,7.442857142857143,-7.800957142857143,0,1
5884,25.0,1,2.1,7.2,7.8,0.0,81.0,77.7,2.1,2.0,2.9,9.5,1,1,2.5,2.2,6.09,60.23,2,0.0,7.8,0.4683,7.485714285714286,-5.953264285714285,0,0
5885,20.0,0,3.6,7.1,6.5,2.0,80.3,63.2,7.5,1.9,4.0,9.2,1,0,4.3,0.7,6.67,70.18,0,0.0,8.5,1.3248,7.371428571428571,-2.8542285714285702,0,0
5886,20.0,1,5.7,7.5,7.7,3.3,93.4,83.8,6.6,0.2,4.8,8.5,0,0,7.4,6.3,5.16,62.89,2,0.0,11.0,0.9234000000000002,7.528571428571428,-0.3334714285714284,0,0
5887,21.0,0,4.2,7.9,5.4,0.7,94.7,88.8,5.2,0.3,7.8,6.0,0,1,2.6,11.1,7.75,64.26,0,0.0,6.1000000000000005,0.4704,7.942857142857143,-3.8272571428571434,0,1
5888,24.0,1,4.1,5.6,7.8,1.4,71.3,70.7,5.2,1.8,8.4,10.0,0,1,7.7,1.7,7.48,57.14,2,0.4000000000000003,9.2,1.2012999999999996,5.857142857142857,-0.3751928571428573,0,1
5889,23.0,1,2.2,6.7,4.3,1.9,79.1,71.2,3.6,1.4,6.2,4.5,1,0,3.7,6.4,5.04,52.08,2,0.0,6.199999999999999,0.6335999999999998,6.9,-3.339600000000001,0,1
5890,20.0,0,4.2,7.7,1.8,2.1,67.0,100.0,8.5,2.6,8.6,8.0,1,0,1.5,5.7,5.17,68.1,0,0.0,3.9,0.0,8.071428571428571,-6.761428571428571,0,1
5891,22.0,1,6.8,6.7,2.4,3.5,99.5,60.2,7.6,1.6,4.7,4.6,0,0,3.5,13.4,9.38,67.4,0,0.0,5.9,2.7064,6.928571428571429,3.221028571428572,0,0
5892,21.0,0,4.5,8.2,4.7,4.1,83.5,65.3,3.7,2.4,8.8,7.7,2,1,6.0,2.2,5.03,63.64,0,0.0,8.8,1.5615,8.542857142857143,-2.050607142857143,0,1
5893,20.0,0,1.2,7.1,2.0,2.1,92.9,66.7,6.1,1.4,7.6,7.3,1,0,0.5,20.2,7.43,49.24,2,0.0,4.1,0.3995999999999999,7.3,-7.3406,0,1
5894,18.0,0,1.7,4.5,9.9,1.1,75.3,100.0,4.4,3.9,5.9,5.3,1,0,5.5,0.7,8.43,47.8,2,1.5,11.0,0.0,5.057142857142857,2.1528571428571426,0,0
5895,20.0,1,5.4,8.1,5.8,3.2,93.3,39.4,3.2,4.2,6.9,1.4,1,0,1.5,4.7,8.76,44.96,1,0.0,9.0,3.2724000000000006,8.7,4.328600000000001,0,1
5896,18.0,1,3.8,6.8,8.3,3.9,89.7,89.8,9.4,2.8,8.1,10.0,0,1,6.4,4.7,5.97,64.28,0,0.0,12.2,0.3875999999999999,7.2,-2.478600000000001,0,1
5897,24.0,0,4.1,4.7,8.0,5.9,96.6,74.5,5.2,4.8,4.5,9.5,0,0,5.4,3.0,6.07,51.12,2,1.2999999999999998,13.9,1.0455,5.385714285714286,4.262535714285713,0,0
5898,19.0,0,3.0,6.7,6.0,5.1,62.5,100.0,4.1,9.1,4.1,9.3,0,0,2.5,4.4,7.88,76.33,0,0.0,11.1,0.0,8.0,-4.7,0,0
5899,25.0,1,5.2,5.4,14.8,0.7,81.0,81.4,3.4,3.1,6.7,2.8,0,1,5.5,0.8,7.25,31.96,1,0.5999999999999996,15.5,0.9671999999999996,5.842857142857143,7.317942857142855,0,1
5900,20.0,1,3.6,8.0,13.3,2.7,94.3,36.3,5.5,0.8,5.1,8.2,0,0,5.9,5.9,3.3,35.99,1,0.0,16.0,2.2932,8.114285714285714,2.1055142857142872,0,1
5901,21.0,1,3.8,7.0,9.5,3.8,67.8,100.0,1.3,3.0,5.5,5.7,0,0,3.3,10.7,7.09,48.44,2,0.0,13.3,0.0,7.428571428571429,-0.5885714285714276,0,0
5902,20.0,1,2.5,5.8,3.7,1.5,86.8,70.8,5.7,1.5,8.9,5.1,0,0,2.6,13.9,6.42,33.66,1,0.2000000000000001,5.2,0.7300000000000001,6.014285714285714,-2.4692857142857134,0,1
5903,17.0,1,6.0,8.1,9.6,2.4,87.4,38.3,8.7,4.9,3.7,4.2,2,0,4.5,5.7,5.19,44.39,1,0.0,12.0,3.702,8.799999999999999,5.453000000000003,0,0
5904,19.0,1,3.8,7.6,1.6,4.2,89.1,67.7,8.0,1.3,7.4,9.2,1,0,2.0,2.2,4.79,63.43,0,0.0,5.800000000000001,1.2273999999999998,7.785714285714286,-4.604614285714285,0,1
5905,17.0,1,5.4,6.7,9.5,3.4,84.3,75.6,7.1,0.4,6.1,6.7,0,0,5.5,2.6,8.74,57.5,2,0.0,12.9,1.3176000000000003,6.757142857142857,2.639257142857144,0,1
5906,21.0,1,1.8,5.4,1.0,3.0,88.0,56.1,10.0,1.8,3.1,6.0,0,0,6.3,0.5,5.25,57.18,2,0.5999999999999996,4.0,0.7901999999999999,5.6571428571428575,-2.831842857142858,0,0
5907,20.0,0,7.7,5.9,5.2,1.8,85.6,47.4,6.6,1.8,2.7,6.8,2,0,4.2,2.7,4.78,48.62,2,0.0999999999999996,7.0,4.0502,6.1571428571428575,6.378157142857143,0,0
5908,22.0,1,6.8,5.9,9.0,0.4,95.4,80.3,4.0,4.1,1.0,6.4,1,0,2.4,2.3,6.89,57.9,2,0.0999999999999996,9.4,1.3396000000000003,6.485714285714286,2.6636857142857133,0,0
5909,18.0,1,0.4,8.0,7.0,2.4,70.7,52.6,7.8,15.0,4.5,8.2,0,0,4.4,7.4,5.34,48.76,2,0.0,9.4,0.1896,10.142857142857142,-8.938457142857143,0,0
5910,18.0,1,2.6,4.8,2.3,2.8,84.4,56.5,6.3,3.7,3.1,1.4,1,0,0.8,5.9,5.54,42.48,1,1.2000000000000002,5.1,1.1310000000000002,5.328571428571428,2.697928571428573,0,1
5911,19.0,0,5.2,6.9,6.4,0.4,95.8,99.4,6.1,1.7,5.6,5.1,0,0,4.3,6.6,6.23,67.63,0,0.0,6.800000000000001,0.0311999999999994,7.142857142857143,-2.0860571428571437,0,0
5912,24.0,0,1.6,6.7,7.0,3.1,69.8,69.1,6.7,1.2,5.9,2.9,1,0,7.7,5.3,7.1,48.17,2,0.0,10.1,0.4944000000000001,6.871428571428572,-1.2498285714285715,0,1
5913,22.0,0,3.9,8.3,6.5,3.7,71.0,53.1,5.1,5.4,1.7,6.5,1,0,5.1,3.8,5.38,54.7,2,0.0,10.2,1.8291,9.071428571428571,-1.3577785714285735,0,0
5914,19.0,1,5.1,7.3,5.0,1.8,86.8,58.9,10.0,1.5,1.0,2.5,1,0,0.9,1.1,4.9,56.15,2,0.0,6.8,2.0961,7.514285714285714,1.859864285714286,0,1
5915,20.0,0,3.8,7.7,8.1,3.7,98.0,82.0,2.4,3.1,6.7,3.3,0,0,5.7,5.1,8.08,57.27,2,0.0,11.8,0.6840000000000002,8.142857142857142,0.1731428571428588,0,1
5916,17.0,1,5.3,6.3,8.9,3.5,78.3,82.6,7.8,1.3,4.6,6.7,2,0,1.7,3.9,6.48,48.53,2,0.0,12.4,0.9222000000000002,6.485714285714286,1.9875857142857136,0,0
5917,25.0,1,2.8,5.4,5.6,2.5,81.2,87.0,6.3,1.8,3.6,5.4,0,1,2.4,2.4,6.19,41.22,1,0.5999999999999996,8.1,0.364,5.6571428571428575,-0.321142857142858,0,0
5918,21.0,0,0.0,6.6,9.8,2.3,84.7,89.5,7.0,1.9,4.9,6.8,0,1,2.0,8.5,6.24,38.83,1,0.0,12.1,0.0,6.871428571428571,-4.22142857142857,0,1
5919,18.0,0,6.2,8.0,5.6,2.4,73.7,81.0,5.2,2.5,6.5,3.4,2,0,2.7,4.9,7.66,59.0,2,0.0,8.0,1.1779999999999995,8.357142857142858,0.6698571428571427,0,1
5920,21.0,0,6.2,8.0,4.8,1.5,100.0,85.9,9.3,4.9,7.6,5.5,1,0,2.9,7.1,8.16,81.53,0,0.0,6.3,0.8741999999999994,8.7,-2.028699999999999,0,1
5921,17.0,0,9.2,6.4,9.4,3.6,68.0,66.4,7.9,6.3,5.5,5.9,0,0,2.2,1.4,8.44,54.14,2,0.0,13.0,3.0911999999999997,7.300000000000001,8.2468,0,0
5922,25.0,0,0.0,5.9,9.3,1.5,81.2,54.9,4.3,4.1,6.0,3.0,0,1,2.8,2.2,6.01,14.33,1,0.0999999999999996,10.8,0.0,6.485714285714286,-2.385714285714286,0,1
5923,18.0,1,5.7,5.6,4.4,1.6,81.4,99.4,8.5,2.0,7.5,4.5,0,0,5.3,3.9,7.7,68.77,0,0.4000000000000003,6.0,0.0341999999999994,5.885714285714285,0.2755857142857154,0,1
5924,21.0,1,0.3,6.8,4.1,3.9,51.6,90.8,6.7,5.2,7.5,6.4,0,0,4.5,14.5,7.2,47.64,2,0.0,8.0,0.0276,7.542857142857143,-6.461457142857142,0,1
5925,18.0,1,7.7,7.2,10.4,2.6,69.0,69.9,4.7,2.5,8.0,5.2,0,0,3.5,1.2,5.98,32.14,1,0.0,13.0,2.3176999999999994,7.557142857142857,5.979407142857143,0,1
5926,22.0,0,5.2,8.9,5.7,3.1,62.4,63.0,2.3,6.1,2.7,4.1,1,0,4.0,1.2,7.66,58.92,2,0.0,8.8,1.924,9.771428571428572,-0.3754285714285705,0,0
5927,22.0,1,2.3,7.2,6.0,0.0,89.4,100.0,7.7,3.0,1.0,6.5,1,0,8.9,3.6,10.0,93.99,0,0.0,6.0,0.0,7.628571428571429,-6.038571428571429,0,0
5928,21.0,0,5.8,7.8,5.4,2.1,58.0,58.7,4.4,2.2,3.8,4.9,0,0,1.6,4.5,7.73,45.59,1,0.0,7.5,2.3953999999999995,8.114285714285714,1.4188142857142862,0,0
5929,21.0,1,3.1,6.0,9.3,6.0,92.2,79.1,7.2,2.2,7.6,6.6,0,0,4.4,16.1,8.58,56.29,2,0.0,15.3,0.6479000000000003,6.314285714285714,1.4875642857142868,0,1
5930,24.0,1,4.8,7.1,11.4,0.0,64.7,62.9,9.2,1.3,5.4,7.2,2,0,3.0,2.9,3.42,36.11,1,0.0,11.4,1.7808,7.285714285714286,1.3254857142857142,0,1
5931,17.0,1,4.6,7.2,6.2,6.1,92.5,67.6,4.2,9.2,8.3,7.3,0,0,2.9,2.9,8.98,64.86,0,0.0,12.3,1.4904000000000002,8.514285714285714,-0.0986857142857142,0,1
